logical_path,sources,sha256,size_bytes,format,duration_seconds,manifest,product_usage,selection
public/audio/b1/expliquer-un-probleme-et-demander-une-solution.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,5a9e7c6df579864fbd0236b5756afb2cc6c970ac79c2848ed0a22e8a6a4ba727,229213,m4a,57.296,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/expliquer-un-probleme-et-demander-une-solution.m4a,internal-francais-b1-analytics;internal-francais-b1-audio;internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-ux,66ea2622cb2a8a5bd81e43fd0c7f08ae8fcaef3d36a3e54b388bc063328a1e51,202682,m4a,48.194,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/hypothese-et-conseil.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,5d9aa8cfe312c59e3ea0889c4afce9f335aaa8ba2a8ee0e2caa056b93faa4f9f,196694,m4a,47.599,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/hypothese-et-conseil.m4a,internal-francais-b1-analytics;internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,e89204eea06f3201555ac9169af667ff21502d84b7bedd82fe95144a67ce8705,163337,m4a,38.307,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/hypothese-et-conseil.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,fdce5a06a1cbe3f22b3f876ea0e6cc5c4eb939bd1c121b16fa33a6fd5cfecac1,212547,m4a,53.992,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/parler-de-ses-projets.m4a,internal-francais-b1-audio;internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-lifecycle;internal-francais-b1-seo-editorial,2c953a125726375318a308fd3ee733695897a6458deebb1cecb7ed95f4391bef,147892,m4a,34.119,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/parler-de-ses-projets.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,8f4ff271d58dd4454ff3cdba7994813eeebb2ca5411de598b13e39845f5fda8e,216728,m4a,37.695,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/parler-de-ses-projets.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-content;internal-francais-b1-a2-audio;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,eb2cc7144634a3dcf7b492b6a3a7a2ae05d3aa0670a70f35fb78ca3339554e1b,163975,m4a,40.067,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/parler-de-son-travail-et-projets.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,9684e4007be931e316757fa1215bfd903ebf8c94c1fdc31fe1ae3a26c6e1ebd3,297199,m4a,51.599,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/parler-de-son-travail-et-projets.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish,a36723f5b7d6961679e0f9c9d8a2ce8a9c8a51c8615423d9293bbab9e66e07fb,227137,m4a,55.541,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/parler-de-son-travail-et-projets.m4a,internal-francais-b1-analytics;internal-francais-b1-audio;internal-francais-b1-contenus;internal-francais-b1-conversion 2;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo,e6492e87ba983eef84f4fd545ad9b3b49cc2c2e0fa890b8048d02aa1340f4af3,204276,m4a,48.546,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/parler-ecole-enfant.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,59d171a5f6be2d51065a01169d30024bfe19158fb1fb21e9b4ed89eca3c56307,258697,m4a,46.680,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/parler-ecole-enfant.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,65c3d043052a4bb3e215b77466bf9347263c5af90386a5e2f477788b4fb4887d,223944,m4a,54.518,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/parler-ecole-enfant.m4a,internal-francais-b1-analytics;internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-ux,d05703b59906482216a621a686a4f116f8c6051c8a16c493b283b83eb53758bf,187440,m4a,44.012,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/prendre-rendez-vous.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,704578e295a664695d5e616efc67ed3ec8043027d745b51d589e67d7b47db1ff,130868,m4a,32.002,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/prendre-rendez-vous.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,8275f1cae199e64da74e087b09b707c227923ad17ca5653658303646b8e9a6ea,160625,m4a,30.407,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/prendre-rendez-vous.m4a,internal-francais-b1-analytics;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,ed4294995b415bba11104a728f98265694e378ef8ffaada3e182524d7bcbe818,116370,m4a,26.564,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/raconter-un-evenement-passe.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-speaking1;internal-francais-b1-v1-polish,0093e6b9728b88e032287bc1250c1113888718e617994e2c3cdc4087734ff99c,246434,m4a,60.531,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/raconter-un-evenement-passe.m4a,internal-francais-b1-analytics;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,d698d7b338015d2749c08e5dc81b6e067f9deff037123b56401ab7f1227998fe,228788,m4a,54.317,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/rapporter-les-paroles.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,4890937ec2c48fbabcd2efa17b2976b14c57b6373cc3dadceb8788dada69a415,84372,m4a,19.386,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/rapporter-les-paroles.m4a,internal-francais-b1-analytics;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-pedagogy-audit;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,63007f9d65d43a85c6d252d068fa1ad82a467641ef3398c27e6df9e5c7607070,84846,m4a,19.537,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/rapporter-les-paroles.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,f2b4dd94fe25be4edfb85fb17ed351d60d1683553da49e9282844d3fb2317eb2,150921,m4a,20.693,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/utiliser-les-transports.m4a,internal-francais-b1-analytics;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-ux,1ae8ece34fce3d4262dbe2b7270987b93500d7e30f43f90392ec682cdeb6d3b5,77863,m4a,18.097,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/b1/utiliser-les-transports.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,69bf018e772e9da606752252534e141be554f677eea65588bf41bd231764fd37,142055,m4a,19.427,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/b1/utiliser-les-transports.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-diagnostic1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,9201d9538c64797eb81ee2fa1bce5f6a79f748ceaa6ea589320c260cd2e0ee14,77870,m4a,18.097,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/demo/exam-b1-annonce.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-speaking1;internal-francais-b1-v1-polish,7c086bfd0bde4e4fb4abb7d8a8c7d46c9843021209ceb46cdf4bd22ba8f3f74f,27068,m4a,5.513,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/demo/exam-b1-annonce.m4a,internal-francais-b1-audio;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-ux,be77d1842972efaf9d5be2d9b6563f968610f6e8caf1a65a423a397e68f4f07a,27068,m4a,5.513,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/examens/blanc-1/co-dialogue-salon-lyon.m4a,internal-francais-b1-analytics;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,53259d317ea9ce6f17af8cc4ea6952b467d3f0231c0d1c777b511bfd367df7cd,227453,m4a,54.153,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
public/audio/examens/blanc-1/co-dialogue-salon-lyon.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a1-audio2;internal-francais-b1-a1-content1;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content;internal-francais-b1-a2-content1;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review1;internal-francais-b1-speaking;internal-francais-b1-speaking1;internal-francais-b1-v1-polish,694c6969620e1821426abf6264e76fb6b7d104e27a8a0f0e9199d2aec6400741,255338,m4a,63.988,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/examens/blanc-1/co-message-camping.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio;internal-francais-b1-a2-audio;internal-francais-b1-a2-audio-recovered-backup;internal-francais-b1-a2-content1;internal-francais-b1-daily;internal-francais-b1-daily1;internal-francais-b1-diagnostic;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-review1;internal-francais-b1-speaking1;internal-francais-b1-v1-polish;main,32675d9ed747ac9c72cd20b8f910923146cc027e3c7912a35f52ee4fde1a56dc,131642,m4a,30.135,lib/pedagogy/audio/manifest.ts,referenced,selected-final-launch
public/audio/examens/blanc-1/co-message-camping.m4a,internal-francais-b1-audio;internal-francais-b1-contenus;internal-francais-b1-conversion;internal-francais-b1-conversion 2;internal-francais-b1-integration;internal-francais-b1-lifecycle;internal-francais-b1-pedagogy-audit;internal-francais-b1-performance;internal-francais-b1-seo;internal-francais-b1-seo-editorial;internal-francais-b1-ux,6a8609422a7e422cc70f6f38a3399bb396c88e69912dff526470532b0334264a,131642,m4a,30.135,lib/pedagogy/audio/manifest.ts,referenced,retained-in-recovery-only
